Function	Function2	Gene Name	kon_ESC_C57	koff_ESC_C57	freq_ESC_C57	Mean Expression_ESC_C57	Entropy_ESC_C57	kon_ESC_CAST	koff_ESC_CAST	freq_ESC_CAST	Mean Expression_ESC_CAST	Entropy_ESC_CAST	kon_MAF_C57	koff_MAF_C57	freq_MAF_C57	Mean Expression_MAF_C57	Entropy_MAF_C57	kon_MAF_CAST	koff_MAF_CAST	freq_MAF_CAST	Mean Expression_MAF_CAST	Entropy_MAF_CAST
mRNA Processing	mRNA Processing	Rbm38	1.12066879	56.02882218	1.12066879	1.68	0.63643803	0.17649318	0.19529677	8.32667268	1.18	0.684042553	0.17074493	2.59477982	0.17074493	0.27	0.893405388	0.08461478	0.55924024	5.55112E-17	0.34	0.888392857
mRNA Processing	mRNA Processing	Rbm39	1.50318637	3.47798341	1.50318637	9.6	0.391234424	1.77627721	5.10055822	1.77627721	10.32	0.375572874	1.03856086	181.171646	1.03856086	6.09	0.505554748	0.85630654	2.82084654	0.85630654	6.64	0.498439315
mRNA Processing	mRNA Processing	Rbm41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rbm42	0.59590654	0.60388801	0.59590654	4.63	0.468880493	0.62910731	0.58952318	0.62910731	3.98	0.468403965	0.61800494	9.34384811	0.5253042	3.99	0.616532156	0.81916375	16.44341962	0.81916375	3.43	0.597279324
mRNA Processing	mRNA Processing	Rbmx	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rbmx2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rbmxl1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rbmxl2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rbmy	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rest	1.85980426	1.0803412	1.85980426	8.27	0.299850593	1.01619114	2.71642463	1.01619114	5.02	0.474995454	0.31987481	2.66761559	0.31987481	1.05	0.787345467	0.47138777	1.50281524	0.47138777	1.15	0.710718185
mRNA Processing	mRNA Processing	Rnasel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rnf20	0.2740627	1.03548768	0.2740627	1.19	0.757683215	0.81463793	28.96252512	0.81463793	1.44	0.688271053	0.3116759	2.49966321	0.3116759	1.94	0.755471612	0.39069297	1.39768275	0.39069297	2.36	0.712377383
mRNA Processing	mRNA Processing	Rnf40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rngtt	0.56359872	1.61746107	0.56359872	2.88	0.596726678	0.33293952	0.59081746	0.33293952	1.69	0.645856663	0.35914139	1.30037786	0.35914139	1.57	0.719273499	0.41324523	4.47399514	0.41324523	1.3	0.756934641
mRNA Processing	mRNA Processing	Rnmt	1.11866477	3.2572606	1.11866477	3.18	0.508704062	0.53242821	0.56174003	0.53242821	3.75	0.510638298	0.401253	2.42380206	0.401253	1.03	0.763574148	0.58163319	95.03789509	0.58163319	1.71	0.725778875
mRNA Processing	mRNA Processing	Rnpc3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rnps1	1.1602464	2.52939241	1.1602464	2.94	0.493063674	2.54581042	218.6626454	2.54581042	2.57	0.472224695	1.44313555	205.0253413	1.51529233	1.51	0.597332451	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rnu4atac	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rnu6atac	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rprd1a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rprd1b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rprd2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rpusd3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Rrp1b	0.80112291	1.9452236	0.80112291	5	0.502516587	0.61523872	0.5866621	0.61523872	5.39	0.447591049	0.30784907	45.43795039	0.30784907	0.56	0.838026557	0.39588561	7.74743809	0.39588561	0.72	0.792321429
mRNA Processing	mRNA Processing	Rsrc1	0.26858063	0.75683432	0.26858063	3.44	0.755794073	0.03835518	0.05124549	0.03835518	2.43	0.768821604	0.28359593	1.99138807	0.28359593	1.41	0.779536769	0.6211587	13.85273139	0.6211587	2.49	0.686353639
mRNA Processing	mRNA Processing	Safb	0.94305949	2.3074109	0.94305949	2.75	0.537702128	1.34401906	3.2754001	1.34401906	3.51	0.480924431	0.45252441	3.90043679	0.45252441	1.39	0.743518519	0.7890515	43.51268308	0.82850408	1.46	0.698856516
mRNA Processing	mRNA Processing	Safb2	0.61774773	1.60963419	0.61774773	3.22	0.618610907	0.56710089	6.25012486	0.56710089	3.31	0.668472673	0.15715285	0.7392801	0.15715285	1.56	0.826634097	0.292129783	52.933991	0.29212978	1.92	0.82708149
mRNA Processing	mRNA Processing	Sap18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Sart1	0.72701585	1.6927919	0.72701585	2.63	0.575545974	0.59669801	1.39729347	0.59669801	2.26	0.615047159	0.390866071	106.183414	0.39086607	1.68	0.769136715	0.130786	0.31992529	0.130786	1.47	0.773453675
mRNA Processing	mRNA Processing	Sart3	0.87099467	2.02907545	0.87099467	2.79	0.540955344	0.83408889	2.21687228	0.83408889	2.52	0.556489826	0.37140997	6.03713458	0.37140997	0.72	0.788903061	0.42993094	8.14777137	0.42993094	0.85	0.76773382
mRNA Processing	mRNA Processing	Scaf1	0.84064605	171.5776686	0.84064605	1.06	0.744680851	0.50922306	6.40047905	0.50922306	0.99	0.77947096	0.31111116	3.18932987	0.31111116	1.09	0.806734566	0.33294808	1.88323634	0.33294808	1.22	0.778021365
mRNA Processing	mRNA Processing	Scaf4	0.28110067	0.20959121	0.01405503	1.45	0.661233652	0.08136223	0.07897704	2.77555756	1.31	0.715371255	0.21050021	0.5506021	0.01052501	0.57	0.809854497	0.27858376	83.12719032	0.27858376	0.67	0.85275
mRNA Processing	mRNA Processing	Scaf8	0.11053002	0.18248413	0.11053002	1.92	0.74143026	0.15585432	0.37670542	0.15585432	1.08	0.78867875	0.3119002	10.21383172	0.3119002	0.61	0.849756494	0.29552306	1.3525022	0.29552306	1.04	0.789798632
mRNA Processing	mRNA Processing	Scaf11	1.43549328	2.44049769	1.43549328	5.75	0.414571854	1.04715111	7.89989149	1.04715111	4.89	0.500424588	0.49802524	3.59232251	0.49802524	3.06	0.667356971	0.56711268	2.41048601	0.56711268	3.06	0.631012096
mRNA Processing	mRNA Processing	Scnm1	1.18265399	5.225107	1.18265399	2.13	0.539893617	0.4024461	2.41858947	0.4024461	0.92	0.73478476	0.27946069	0.87572145	0.27946069	1.15	0.729837529	0.16035422	0.7120284	0.16035422	0.72	0.811938269
mRNA Processing	mRNA Processing	Setx	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Sf1	1.44560206	5.72778518	1.44560206	2.67	0.501816295	1.3657843	2.68119146	1.3657843	2.76	0.479058469	0.81298069	139.8857571	0.85362972	2	0.64703694	0.8915254	291.311946	0.8915254	1.98	0.646888003
mRNA Processing	mRNA Processing	Sf3a1	0.9630032	174.0998412	0.9630032	2.38	0.589095745	1.18406461	2.79521452	1.18406461	2.98	0.482826748	0.49214844	13.43805008	0.46754101	1.19	0.738005594	0.78320958	71.88776741	0.82237005	1.41	0.684609564
mRNA Processing	mRNA Processing	Sf3a2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Sf3a3	1.67024042	2.25312043	1.67024042	9.67	0.349867461	1.18077235	3.13930761	1.18077235	6.96	0.420713962	0.83945097	15.10004305	0.79747842	3.78	0.598761739	0.72972842	4.91671744	0.72972842	2.53	0.624103761
mRNA Processing	mRNA Processing	Sf3b1	3.27921481	475.6855609	3.27921481	19.62	0.328833857	1.81864968	4.64630085	1.81864968	17.99	0.338918335	1.07629213	160.793712	1.07629213	10.19	0.518080039	1.18880612	3.88729764	1.18880612	11.3	0.469710185
mRNA Processing	mRNA Processing	Sf3b2	0.8023306	0.97020489	0.8023306	18.36	0.409294513	0.57763661	0.7059781	0.57763661	13.99	0.443042669	0.710982	3.19983048	0.710982	10.03	0.599141484	0.49021667	1.63408758	0.49021667	7.75	0.624314841
mRNA Processing	mRNA Processing	Sf3b3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Sf3b4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Sf3b5	2.65197333	12.60427061	2.65197333	9.53	0.344058701	1.4587489	2.69818694	1.4587489	7.02	0.390559114	1.39112277	16.5175349	1.39112277	6.07	0.46917203	1.49807802	679.829054	1.49807802	5.85	0.477520483
mRNA Processing	mRNA Processing	Sf3b6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Sfpq	0.4759512	0.91106034	0.4759512	6.01	0.572117763	0.42447345	1.30601592	0.42447345	5.2	0.630295189	0.622241	4.53022994	0.622241	3.9	0.694719146	0.33394356	1.03682218	0.33394356	3.74	0.7311104
mRNA Processing	mRNA Processing	Sfswap	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Slbp	1.75964395	114.5984475	1.67166176	4.9	0.454862233	1.65752409	9.27682935	1.65752409	5.2	0.439041901	0.64300951	68.94716853	0.67515998	2.33	0.672667051	0.57634478	25.58684792	0.57634478	2.78	0.668436293
mRNA Processing	mRNA Processing	Slc39a5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Sltm	0.76892036	1.01203664	0.76892036	3.4	0.494097461	1.12970666	1.96281337	1.12970666	3.51	0.471675532	0.54962117	2.63806804	0.54962117	1.45	0.689443635	0.32291187	2.51692788	0.32291187	1.39	0.762693823
mRNA Processing	mRNA Processing	Slu7	0.76411989	1.77547585	0.76411989	1.73	0.584049161	0.47003877	0.78465382	0.47003877	1.67	0.604873027	0.54048058	1.21719803	0.54048058	1.28	0.643335459	0.78744222	1.59154054	0.78744222	1.29	0.607744428
mRNA Processing	mRNA Processing	Smn1	1.11668968	1.72545106	1.11668968	4.15	0.443644299	0.54650609	0.68111965	0.54650609	4.62	0.484872145	0.77995819	93.78326663	0.77995819	1.78	0.637875585	0.9130106	54.83352487	0.9130106	2	0.608436998
mRNA Processing	mRNA Processing	Smndc1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Smu1	2.96283588	120.1073159	2.5184105	7.47	0.358883433	1.03190617	2.36408056	1.03190617	6.6	0.447682187	1.00588354	12.98455632	0.90529519	4.17	0.532947892	0.72205707	2.10807216	0.72205707	3.93	0.541613336
mRNA Processing	mRNA Processing	Snip1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrnp25	1.23734574	20.92088112	1.23734574	4.34	0.493116395	1.16270298	6.45882255	1.16270298	4.39	0.492066354	0.39339821	7.52500298	0.39339821	2.01	0.726496249	0.4610011	2.49937978	0.4610011	2.29	0.659839286
mRNA Processing	mRNA Processing	Snrnp27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrnp35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrnp40	2.03362164	14.53111068	2.03362164	4.67	0.431316796	1.50770771	9.97908639	1.50770771	4.53	0.467301764	0.845835287	437.536619	0.84583529	1.89	0.637014337	0.75028738	5.77430621	0.75028738	1.85	0.623511905
mRNA Processing	mRNA Processing	Snrnp48	0.75819811	4.77403136	0.75819811	1.77	0.717649111	0.11300825	0.07632313	2.77555756	2.15	0.668775158	0.20656805	1.70273009	0.20656805	0.92	0.83591792	0.38056534	6.51638686	0.38056534	0.78	0.810176125
mRNA Processing	mRNA Processing	Snrnp70	1.50803897	4.07775784	1.50803897	7.23	0.403410513	1.08519298	0.86590928	1.08519298	7.21	0.356531384	0.62229803	32.45405305	0.62229803	4.49	0.647511803	0.69757501	25.04624086	0.73245376	3.71	0.641080657
mRNA Processing	mRNA Processing	Snrnp200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrpa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrpa1	2.35219307	9.09338745	2.35219307	14.23	0.333078905	2.10369408	3.8546199	2.10369408	11.83	0.322580337	0.95625069	60.69617452	0.95625069	7.82	0.53023632	0.58903041	1.61157129	0.58903041	8.06	0.526474941
mRNA Processing	mRNA Processing	Snrpb	2.38009489	5.1777616	2.38009489	14.16	0.308494677	2.90518957	12.4922159	2.90518957	17.74	0.310500536	2.30296078	991.338068	2.30296078	15.55	0.378864606	2.06257364	995.942652	2.06257364	14.94	0.392586378
mRNA Processing	mRNA Processing	Snrpb2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrpc	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrpd1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrpd2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrpd3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrpe	1.56960348	2.59312798	1.56960348	23.34	0.331982592	2.06760051	28.27946606	1.86084046	13.57	0.366992119	1.37420331	18.69381865	1.37420331	12.98	0.448089125	1.35050483	82.42731031	1.21545435	8.33	0.459662162
mRNA Processing	mRNA Processing	Snrpf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrpg	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snrpn	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snu13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Snw1	0.98455554	1.26098738	0.98455554	7.73	0.391991524	1.28216505	1.22810411	1.28216505	7.25	0.358041806	0.83279956	12.66830773	0.83279956	3.68	0.56995154	0.6727894	2.30164406	0.6727894	4.15	0.549507221
mRNA Processing	mRNA Processing	Son	2.21751693	4.46006085	2.21751693	18.27	0.305195448	3.9932559	130.1505168	3.79359311	20.6	0.294315262	0.77989668	3.0654021	0.77989668	15.16	0.479334377	0.80947186	2.08950361	0.80947186	13.49	0.479837492
mRNA Processing	mRNA Processing	Srek1	0.87338039	3.90042945	0.87338039	2.17	0.605482382	1.02632895	6.62101683	1.02632895	2.13	0.599942496	0.73046655	56.54044132	0.73046655	1.51	0.679711538	0.66376208	95.54857158	0.66376208	1.36	0.699399683
mRNA Processing	mRNA Processing	Srek1ip1	0.11661171	0.2199808	0.11661171	2.5	0.801224133	0.11035991	0.11760369	0.11035991	3.23	0.749465271	0.41531753	7.09837796	0.41531753	3.15	0.745568064	0.3190116	0.48233752	0.3190116	3.95	0.656594388
mRNA Processing	mRNA Processing	Srpk1	0.31804316	1.3613438	0.31804316	3.1	0.739795452	0.4898886	0.75506723	0.4898886	5.35	0.600527994	0.25078802	1.08663943	0.25078802	1.56	0.787799791	0.22019292	0.7127714	0.22019292	1.42	0.782321429
mRNA Processing	mRNA Processing	Srpk2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Srpk3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Srrm1	1.18113015	1.88941763	1.18113015	10.45	0.397564361	1.04984488	2.99133499	1.04984488	7.55	0.455313139	0.44072073	1.8576347	0.44072073	4.07	0.657732723	0.55728014	2.03926832	0.55728014	3.65	0.618348394
mRNA Processing	mRNA Processing	Srrm2	0.27159848	0.41612169	0.27159848	15.9	0.632518713	0.13234812	0.20478835	0.13234812	11.32	0.696399345	0.20568173	1.15444569	0.20568173	4.98	0.844328	0.25158504	1.25761616	0.25158504	5.78	0.837459731
mRNA Processing	mRNA Processing	Srrm4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Srrt	1.8127896	3.86380055	1.8127896	5.5	0.386620849	1.33316493	2.37185025	1.33316493	5.59	0.41020144	0.94928907	79.81326585	0.90182462	2.54	0.58993029	0.72262709	3.57044171	0.72262709	2.55	0.588462513
mRNA Processing	mRNA Processing	Srsf1	0.41369113	0.62370036	0.41369113	4.79	0.583416926	0.45661982	0.7068586	0.45661982	5.94	0.566616008	0.19061154	0.67457184	0.19061154	2.93	0.880260887	0.17630645	0.35778079	0.17630645	3.96	0.856318871
mRNA Processing	mRNA Processing	Srsf2	1.90885066	11.72891877	1.81340812	9.15	0.401880022	0.76211509	0.64923049	0.76211509	7.16	0.407287956	0.76180254	9.48621873	0.76180254	5.11	0.623125186	0.33954424	0.64638379	0.33954424	3.41	0.648208825
mRNA Processing	mRNA Processing	Srsf3	2.32531544	454.357771	2.32531544	4.72	0.437840892	0.91199005	1.0606683	0.91199005	2.08	0.51559541	1.21881993	93.08775259	1.21881993	2.37	0.600741588	0.67654867	52.93721497	0.7103761	1.14	0.723040353
mRNA Processing	mRNA Processing	Srsf4	1.31902674	10.82597998	1.31902674	1.28	0.604760188	NA	NA	NA	NA	NA	0.473502	99.87569312	0.473502	0.71	0.78728122	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Srsf5	1.38705293	1.00609474	1.38705293	10.15	0.315721535	1.50585854	6.09645793	1.50585854	6.46	0.425899961	1.02075191	2.20466988	1.02075191	7.29	0.469360501	0.83982831	3.47960285	0.83982831	4.29	0.563364704
mRNA Processing	mRNA Processing	Srsf6	1.5800918	244.3679245	1.65909639	4.19	0.485244543	1.89762184	3.27845125	1.89762184	3.84	0.414297634	1.54224437	381.4579223	1.54224437	3.16	0.514025083	1.1868416	260.5502454	1.1868416	3.41	0.551527036
mRNA Processing	mRNA Processing	Srsf7	0.76681136	1.17117179	0.76681136	29.58	0.544264176	0.25227333	0.61948977	0.25227333	16.14	0.692406611	0.22316285	0.62288167	0.22316285	11.51	0.777697773	0.18279436	1.14923116	0.18279436	8.94	0.828595403
mRNA Processing	mRNA Processing	Srsf9	0.79576704	13.18335727	0.79576704	1.33	0.667553191	1.43834974	884.5318428	1.58218471	2.12	0.565414215	0.92840734	118.5360449	0.92840734	3.28	0.618247354	1.42499188	201.7774981	1.42499188	2.75	0.560875189
mRNA Processing	mRNA Processing	Srsf10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Srsf12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Ssu72	1.13829029	1.42909147	1.13829029	6.03	0.402360314	1.70260875	1.56556322	1.70260875	5.78	0.343373024	1.59098708	222.9017207	1.59098708	7.32	0.462827032	1.26830941	3.41404436	1.26830941	5.32	0.447165027
mRNA Processing	mRNA Processing	Strap	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Sugp1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Sugp2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Supt4a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Supt4b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Supt5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Supt6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Syf2	2.04958534	2.68229531	2.04958534	2.96	0.415735497	1.62210211	17.48119951	1.62210211	3.92	0.474907493	1.30665166	11.80022169	1.30665166	2.35	0.528971088	1.25383784	14.00468767	1.37922163	2.75	0.533744748
mRNA Processing	mRNA Processing	Sympk	0.59512828	0.62772063	0.59512828	2.07	0.567774325	0.74451814	1.30396409	0.74451814	1.41	0.621153508	0.869145554	718.806429	0.86914555	1.2	0.707627771	0.80669484	5.3948002	0.80669484	1.32	0.689408263
mRNA Processing	mRNA Processing	Syncrip	0.81394872	2.15525462	0.81394872	2.85	0.60751773	0.21113031	0.1943581	0.21113031	3.19	0.617988395	0.62444829	7.97459543	0.62444829	2.49	0.72442798	0.576144245	206.714656	0.57614424	1.85	0.752895367
mRNA Processing	mRNA Processing	Tardbp	1.08047265	1.09743197	1.08047265	7.95	0.377895822	1.07637923	1.69029481	1.07637923	7.63	0.413847717	0.8911665	17.99249722	0.80204985	4.3	0.58603943	0.94547813	3.47907289	0.94547813	5.12	0.541588801
mRNA Processing	mRNA Processing	Tbrg4	1.75973816	3.61845221	1.75973816	3.41	0.438609568	1.38537935	221.7628381	1.45464832	2.16	0.556846699	1.31993909	170.3565732	1.31993909	1.34	0.610911017	1.03452225	411.5037532	1.13797447	1.22	0.639207632
mRNA Processing	mRNA Processing	Tcerg1	0.23201679	0.29488209	0.23201679	5.58	0.671154699	0.33624478	1.12273916	0.33624478	4.66	0.709580838	0.25598211	0.8031161	0.25598211	1.78	0.788540596	0.27044681	2.83685168	0.27044681	1.24	0.840974278
mRNA Processing	mRNA Processing	Tdrd3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Tdrd6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Tent2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Tent4a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Tent4b	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Tfip11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Thoc1	0.80150642	2.26425331	0.80150642	1.96	0.633486922	0.40698285	0.4322638	0.40698285	1.59	0.641564751	1.00623691	16.45404757	1.00623691	1.13	0.683948413	0.62616553	7.38977944	0.62616553	1.24	0.71954849
mRNA Processing	mRNA Processing	Thoc2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Thoc3	0.88700723	1.0029886	0.88700723	8.49	0.416698572	0.56345444	0.66398974	0.56345444	7.4	0.465689934	0.48476111	2.66210057	0.48476111	3.26	0.654416096	0.44653437	2.60924199	0.44653437	3.06	0.664302667
mRNA Processing	mRNA Processing	Thoc5	1.57756215	5.74501616	1.57756215	1.55	0.54787234	NA	NA	NA	NA	NA	0.90598995	89.37446866	0.90598995	1.15	0.677860787	0.62135163	91.81688103	0.62135163	0.99	0.732502539
mRNA Processing	mRNA Processing	Thoc6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
mRNA Processing	mRNA Processing	Thoc7	0.88018842	5.0303471	0.88018842	3.41	0.564781456	0.48651801	0.81271854	0.48651801	4.02	0.54599415	1.23270611	32.25296966	1.23270611	4.08	0.513066564	1.19928332	270.7305905	1.19928332	4.46	0.517176611
mRNA Processing	mRNA Processing	Thrap3	0.50982843	1.72526581	0.50982843	2.78	0.741388045	0.93756116	24.12728547	0.79692698	2.56	0.72133186	0.21577407	1.87292841	0.21577407	0.9	0.874543026	0.22541505	1.04479832	0.22541505	1.37	0.841770987
mRNA Processing	mRNA Processing	Tia1	0.37573369	2.13419625	0.37573369	1.6	0.735642297	0.24239266	0.62529577	0.24239266	1.17	0.743474446	0.5713306	244.5739348	0.5713306	0.78	0.789685961	0.66371232	60.61061081	0.66371232	0.77	0.778734909
